age,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
18,-0.0041532814502716064,0.084312014281749725,-0.029596349224448204,-0.11978939175605774,-0.06086355447769165,0.023609280586242676,-0.065732881426811218,-0.076418682932853699,0.24568188190460205,-0.10213594138622284,0.17227853834629059,-0.032121911644935608,-0.26876088976860046,-0.077742405235767365,-0.032099273055791855,0.17845229804515839,-0.18321426212787628,-0.17510464787483215,-0.09076402336359024,0.01788514107465744,0.042285721749067307,0.018237320706248283,0.06297842413187027,0.103520467877388,-0.076782889664173126,-0.36338365077972412,-0.011548789218068123,-0.12468194961547852,-0.011135350912809372,-0.13534793257713318,0.063460931181907654,0.086981385946273804,-0.21746636927127838,0.0090251192450523376,-0.016331490129232407,0.092262625694274902,-0.10803992301225662,-0.16858464479446411,0.23248541355133057,0.0021666921675205231,-0.33803859353065491,-0.077263720333576202,0.00040718168020248413,0.25525975227355957,0.22165557742118835,-0.016763679683208466,-0.020701244473457336,-0.017039600759744644,0.15803515911102295,-0.29870826005935669,0.027314133942127228,0.18061777949333191,0.041065983474254608,0.03885294497013092,0.017646785825490952,-0.15127943456172943,0.060539543628692627,0.087392032146453857,-0.28622430562973022,-0.043909750878810883,0.081391856074333191,-0.097547143697738647,-0.0098329111933708191,-0.074682645499706268,0.20724529027938843,0.11360454559326172,-0.15675985813140869,-0.11867080628871918,0.17214936017990112,-0.20897126197814941,0.037499446421861649,0.14274321496486664,-0.14856033027172089,-0.26226556301116943,-0.23050481081008911,-0.018438782542943954,0.34903860092163086,0.16093379259109497,-0.042240168899297714,0.014577742666006088,-0.014225039631128311,-0.017122905701398849,-0.0084087774157524109,0.18352828919887543,0.0077296271920204163,0.053277235478162766,-0.062120117247104645,0.07023245096206665,0.16899532079696655,-0.045999601483345032,-0.048097088932991028,0.30872946977615356,-0.041119076311588287,-0.044069025665521622,-0.033042166382074356,0.053029969334602356,-0.036097932606935501,0.048703029751777649,-0.1278359591960907,0.060871914029121399,0.0099366679787635803,-0.012637004256248474,0.012665234506130219,0.08283524215221405,-0.085587367415428162,0.1214081197977066,-0.0074079670011997223,0.037991121411323547,0.022743925452232361,-0.036152675747871399,-0.094422146677970886,-0.12666617333889008,0.14606450498104095,-0.22000104188919067,0.15593059360980988,0.12435340136289597,0.11448536068201065,0.10962586104869843,0.038966655731201172,0.090030401945114136,0.0344696044921875,-0.12868949770927429,-0.25627270340919495,-0.036937743425369263,0.057501137256622314,0.022790968418121338,0.051887195557355881,0.0037716776132583618
80,-0.11308933794498444,-0.033971227705478668,0.074083819985389709,-0.026305057108402252,-0.10762117803096771,-0.10630248486995697,-0.010952126234769821,-0.12706354260444641,0.044071607291698456,-0.13479000329971313,0.1874644011259079,-0.075315430760383606,-0.25169980525970459,-0.028737744316458702,-0.04412846639752388,0.12199355661869049,-0.12038616836071014,-0.14350846409797668,-0.11873367428779602,-0.10909616202116013,-0.036225788295269012,0.021870389580726624,0.013741688802838326,0.033270925283432007,-0.045758116990327835,-0.2400650829076767,-0.074612990021705627,-0.14944459497928619,0.072335831820964813,-0.057644657790660858,-0.036983039230108261,0.11869087815284729,-0.17484329640865326,-0.032992925494909286,0.040498107671737671,0.11572212725877762,-0.037486791610717773,-0.085372216999530792,0.26799148321151733,-0.040595691651105881,-0.16223339736461639,0.034770466387271881,0.074112184345722198,0.18348017334938049,0.26140570640563965,-0.019666517153382301,-0.020583190023899078,-0.046995647251605988,0.13475579023361206,-0.27823731303215027,0.013032883405685425,0.17838287353515625,0.17094770073890686,0.057057537138462067,0.030211184173822403,-0.17001567780971527,0.025325033813714981,0.13900275528430939,-0.24164396524429321,0.076404988765716553,-0.014129980467259884,-0.16782218217849731,0.022237995639443398,-0.00078055448830127716,0.15675036609172821,0.090173497796058655,-0.087028831243515015,-0.13434693217277527,0.19279381632804871,-0.249278724193573,-0.025563780218362808,0.10140637308359146,-0.1417476087808609,-0.13974951207637787,-0.23185537755489349,0.0072777755558490753,0.36364269256591797,0.11226627230644226,-0.090347766876220703,0.077259078621864319,-0.10576795786619186,-0.15502472221851349,-0.042472615838050842,0.048126038163900375,-0.037419237196445465,-0.14872992038726807,-0.092662423849105835,-0.0039385780692100525,0.22971475124359131,-0.063628926873207092,0.012219712138175964,0.16747942566871643,-0.047282401472330093,-0.0281514972448349,-0.0078493654727935791,0.014431029558181763,-0.13610304892063141,-0.067678786814212799,-0.058315303176641464,-0.066397778689861298,-0.067605674266815186,-0.16437198221683502,-0.004810631275177002,0.093193255364894867,-0.1975061446428299,0.06821848452091217,-0.11574181914329529,-0.065793596208095551,-0.049414318054914474,-0.074898079037666321,-0.026940278708934784,0.0054830461740493774,0.17113067209720612,-0.19712615013122559,0.23235739767551422,0.19332645833492279,0.0088034868240356445,0.13206075131893158,0.047156922519207001,0.038855221122503281,0.0089298896491527557,-0.02336304634809494,-0.15545837581157684,-0.11944226920604706,0.029955953359603882,0.015357505530118942,0.045788928866386414,0.04350583627820015
50,-0.11204533278942108,0.065822206437587738,0.14814877510070801,-0.13832879066467285,-0.10146334767341614,-0.029640726745128632,-0.030854247510433197,-0.086923368275165558,0.13269533216953278,-0.097926266491413116,0.20780543982982635,-0.11098583042621613,-0.3372189998626709,0.090248115360736847,-0.096949279308319092,0.19612681865692139,-0.23417368531227112,-0.070027850568294525,-0.092748433351516724,-0.070538625121116638,0.016956653445959091,0.14527504146099091,0.036196649074554443,0.0089186280965805054,-0.088512562215328217,-0.30713951587677002,-0.09371611475944519,-0.070995822548866272,0.1100316122174263,-0.013375524431467056,-0.065157055854797363,0.026403337717056274,-0.14073416590690613,0.0073954612016677856,0.11274775117635727,0.10810014605522156,-0.093025550246238708,-0.12922589480876923,0.21741612255573273,0.0085726836696267128,-0.15298035740852356,-0.0076411515474319458,0.074259981513023376,0.18359895050525665,0.21233424544334412,0.052151348441839218,0.026318706572055817,-0.17827866971492767,0.11016108095645905,-0.30078837275505066,0.030395817011594772,0.17971555888652802,0.041913606226444244,0.098839566111564636,0.021603064611554146,-0.19999909400939941,0.0010064840316772461,0.246733158826828,-0.2250860184431076,0.087573565542697906,0.10814858227968216,-0.14815559983253479,-0.063729412853717804,-0.032105676829814911,0.14108580350875854,0.097382664680480957,-0.14671929180622101,-0.21029022336006165,0.27078631520271301,-0.18031306564807892,-0.014865937642753124,0.092230990529060364,-0.088805235922336578,-0.135167196393013,-0.15237623453140259,-0.030590064823627472,0.38414421677589417,0.093296624720096588,-0.11266055703163147,0.01378607377409935,-0.11981289833784103,-0.021155200898647308,0.026967959478497505,0.035704288631677628,-0.057125892490148544,-0.13742640614509583,-0.1159244030714035,-0.020961744710803032,0.21294143795967102,-0.10422895848751068,0.08805789053440094,0.23461124300956726,0.027065273374319077,0.0029263347387313843,0.022831521928310394,0.078511282801628113,-0.18962271511554718,-0.025855354964733124,-0.10492503643035889,-0.073522254824638367,0.00087088346481323242,-0.13472402095794678,0.0052493587136268616,0.13333815336227417,-0.20085872709751129,0.19494178891181946,-0.057376932352781296,-0.07554183155298233,0.053919017314910889,-0.079432524740695953,0.0067904815077781677,-0.043250128626823425,0.22345319390296936,-0.23686416447162628,0.17933754622936249,0.21470330655574799,0.01755254715681076,0.1649480015039444,0.03235190361738205,0.1356692761182785,0.001949995756149292,-0.037646718323230743,-0.21603962779045105,-0.117160864174366,-0.0029017552733421326,-0.0083278603851795197,-0.029161605983972549,0.01278550922870636
17,-0.046957865357398987,-0.013579234480857849,-0.018149968236684799,-0.10258622467517853,-0.11610816419124603,-0.07252996414899826,0.0056857205927371979,0.00027541816234588623,0.12163075804710388,-0.15843428671360016,0.08028411865234375,-0.00814775750041008,-0.20486931502819061,0.061778176575899124,-0.023184832185506821,0.19555558264255524,-0.21833972632884979,-0.18856082856655121,-0.10261303931474686,-0.040057811886072159,0.02625080943107605,0.07729552686214447,-0.098540537059307098,0.11550711095333099,-0.096290767192840576,-0.28943711519241333,-0.023645218461751938,-0.036942236125469208,-0.018161561340093613,0.0016968213021755219,0.051553130149841309,0.14036977291107178,-0.20465561747550964,0.019083112478256226,0.026520438492298126,0.047181263566017151,-0.096437819302082062,-0.10038459300994873,0.24146796762943268,0.20972076058387756,-0.25341370701789856,-0.055979609489440918,0.026670191437005997,0.31238144636154175,0.23333653807640076,-0.022864352911710739,0.028883889317512512,0.0016944929957389832,0.1285061240196228,-0.40684184432029724,-0.05402076244354248,0.17232176661491394,0.055907115340232849,0.10015791654586792,0.017901476472616196,-0.12184395641088486,0.062255635857582092,0.10604099929332733,-0.22714172303676605,0.033282492309808731,-0.003528594970703125,-0.13824956119060516,0.020385311916470528,-0.043648909777402878,0.23757678270339966,0.065947502851486206,-0.096214130520820618,-0.096325486898422241,0.21914520859718323,-0.23954704403877258,-0.13338863849639893,0.049886651337146759,-0.045788794755935669,-0.17992043495178223,-0.27911698818206787,-0.0070627853274345398,0.27806740999221802,0.17657753825187683,-0.11277821660041809,0.049195706844329834,-0.024697620421648026,-0.049519583582878113,0.11638778448104858,0.12650907039642334,-0.0080536603927612305,-0.01760157011449337,-0.057270567864179611,-0.013011215254664421,0.29052647948265076,-0.024052798748016357,-0.015595839358866215,0.25873598456382751,0.042884401977062225,-0.076680779457092285,0.062248691916465759,0.035050392150878906,-0.057115435600280762,-0.0518389493227005,-0.15924462676048279,-0.027792192995548248,0.0015614479780197144,-0.054174307733774185,-0.020584821701049805,0.13565537333488464,-0.1559525728225708,0.14307597279548645,-0.078412249684333801,-0.083416275680065155,-0.069230049848556519,-0.035141550004482269,-0.13651315867900848,-0.07421497255563736,0.10596963763237,-0.12987804412841797,0.12825441360473633,0.19417551159858704,-0.013644874095916748,0.10394500195980072,0.054314538836479187,0.011359125375747681,-0.05825825035572052,-0.085424512624740601,-0.16985738277435303,-0.10644234716892242,0.096917569637298584,0.045778583735227585,0.0059358477592468262,-0.020402755588293076
27,-0.15138533711433411,0.12206263095140457,0.064550310373306274,0.00079748034477233887,-0.02126876637339592,0.03332030400633812,-0.064889974892139435,-0.12878511846065521,0.17522722482681274,-0.021894380450248718,0.24122345447540283,0.041923291981220245,-0.20503447949886322,-0.11580750346183777,0.016497183591127396,0.088337577879428864,-0.10999675840139389,-0.11705049127340317,-9.5710158348083496e-05,-0.10620526224374771,0.024344984441995621,0.031393662095069885,0.097818180918693542,0.03705751895904541,-0.16769112646579742,-0.33045551180839539,-0.10361561179161072,-0.19050633907318115,0.059797987341880798,-0.093073777854442596,-0.02487192302942276,-0.048938974738121033,-0.18255044519901276,-0.0088083148002624512,0.024878531694412231,0.077433452010154724,0.0186013113707304,0.0010020025074481964,0.20298653841018677,0.029993016272783279,-0.11667127907276154,-0.013899743556976318,0.012571075931191444,0.21292239427566528,0.155596524477005,0.069649480283260345,0.070721417665481567,-0.06904660165309906,0.077791154384613037,-0.15264904499053955,0.15056806802749634,0.1056317538022995,0.12275291234254837,0.0084654614329338074,0.080108195543289185,-0.25264760851860046,-0.12497612833976746,0.10855067521333694,-0.17053908109664917,0.15616731345653534,0.0092949867248535156,-0.024347130209207535,-0.11420559883117676,-0.039885092526674271,0.28035566210746765,0.23056036233901978,-0.15539306402206421,-0.15745146572589874,0.22384050488471985,-0.11180298030376434,-0.022377949208021164,0.083723314106464386,-0.13986420631408691,-0.14583411812782288,-0.24903963506221771,0.087183460593223572,0.38957417011260986,0.054244853556156158,-0.20804464817047119,-0.020602859556674957,-0.10742904990911484,0.049248550087213516,-0.024387918412685394,0.094331294298171997,-0.10868186503648758,0.027134653180837631,-0.027729757130146027,-0.025451265275478363,0.13281795382499695,0.041349604725837708,-0.078264318406581879,0.18182015419006348,-0.089910328388214111,0.10140786319971085,0.032707713544368744,0.046806991100311279,-0.092488892376422882,-0.057376869022846222,-0.081687413156032562,-0.063429608941078186,-0.0093644335865974426,-0.10399577021598816,0.04001905769109726,0.10786584764719009,-0.18586283922195435,0.089681528508663177,-0.0098226219415664673,-0.022839454934000969,-0.0076492950320243835,0.11418184638023376,-0.08179125189781189,-0.023947291076183319,0.17470777034759521,-0.32938528060913086,0.30963659286499023,0.15465956926345825,-0.0019730105996131897,0.18420799076557159,0.061934277415275574,0.13643208146095276,0.02469862625002861,0.025330990552902222,-0.1205313578248024,-0.056792713701725006,-0.017348513007164001,-0.063301578164100647,0.042487666010856628,0.06058594211935997
24,-0.091788336634635925,0.020181268453598022,0.11051405966281891,-0.084978796541690826,-0.039878547191619873,-0.036904625594615936,0.040294773876667023,-0.14946997165679932,0.20893430709838867,-0.070434771478176117,0.14512491226196289,-0.12363896518945694,-0.34457501769065857,-0.082120589911937714,-0.068398892879486084,0.16945949196815491,-0.059829778969287872,-0.12138727307319641,-0.027268804609775543,0.0061262659728527069,0.034628216177225113,0.13128736615180969,0.065964087843894958,0.018364548683166504,-0.082341477274894714,-0.34205335378646851,-0.018239982426166534,-0.029711984097957611,-0.10268716514110565,-0.048398096114397049,-0.026619672775268555,0.17772102355957031,-0.25098651647567749,-0.027263373136520386,0.0015529356896877289,0.20555086433887482,-0.10272346436977386,-0.1575697660446167,0.19548816978931427,0.0018940835725516081,-0.20150193572044373,0.050573781132698059,0.070483721792697906,0.18286830186843872,0.22220221161842346,-0.12979677319526672,-0.027825430035591125,-0.13072927296161652,0.14985963702201843,-0.34363684058189392,-0.07976878434419632,0.14289404451847076,0.02716045081615448,0.048101499676704407,0.063322506844997406,-0.15009793639183044,-0.023148775100708008,0.148283451795578,-0.21784725785255432,0.025279786437749863,0.0052633378654718399,-0.084904596209526062,0.014708613976836205,-0.085892438888549805,0.18065638840198517,0.063462018966674805,-0.1372821033000946,-0.088947460055351257,0.16992273926734924,-0.1463916152715683,0.024629119783639908,0.14271123707294464,-0.1189904659986496,-0.1989167332649231,-0.23237277567386627,0.049944039434194565,0.2908567488193512,0.045902960002422333,-0.1083766296505928,0.072775378823280334,-0.15262243151664734,0.0072630941867828369,-0.053797625005245209,0.040175199508666992,0.063162967562675476,-0.037434764206409454,-0.11860436201095581,0.012932593002915382,0.26155918836593628,-0.052498169243335724,0.010520955547690392,0.33297345042228699,-0.00075920671224594116,0.040933769196271896,-0.027635395526885986,0.033731088042259216,-0.093146584928035736,-0.008214116096496582,-0.17053604125976562,-0.0059007555246353149,-0.0079918727278709412,-0.14193859696388245,0.032733984291553497,0.14952802658081055,-0.21083894371986389,0.10352224856615067,-0.019479233771562576,-0.014139620587229729,0.083889447152614594,-0.090103305876255035,-0.037226498126983643,0.0149366594851017,0.11993059515953064,-0.30773529410362244,0.22143562138080597,0.069611072540283203,0.034397140145301819,0.13652954995632172,-0.002752271480858326,0.064302608370780945,-0.016947738826274872,-0.044957898557186127,-0.13067016005516052,-0.056629050523042679,0.064097605645656586,0.068643465638160706,-0.0067225545644760132,0.068354904651641846
43,-0.020843170583248138,0.044587656855583191,-0.074773013591766357,0.018078699707984924,-0.073087602853775024,-0.01118016242980957,-0.012133680284023285,-0.12489734590053558,0.07224571704864502,0.0075783482752740383,0.21744890511035919,-0.071277536451816559,-0.28274655342102051,-0.086933769285678864,-0.01359156146645546,0.043881133198738098,-0.1733798086643219,0.020049676299095154,-0.16147997975349426,-0.13666155934333801,-0.017459578812122345,0.057082392275333405,0.049565546214580536,-0.0010898411273956299,-0.11772049218416214,-0.23333799839019775,-0.079751715064048767,-0.14150609076023102,0.092057883739471436,-0.096389397978782654,0.025278076529502869,0.04737546294927597,-0.24755507707595825,-0.092303924262523651,0.020919341593980789,0.044693425297737122,-0.069325104355812073,-0.047542788088321686,0.23088650405406952,0.028710788115859032,-0.081366114318370819,0.077368706464767456,0.046584915369749069,0.21522925794124603,0.19041731953620911,-0.019612163305282593,-0.031447522342205048,-0.083857163786888123,0.14679807424545288,-0.21784014999866486,-0.015922900289297104,0.23235523700714111,0.18711912631988525,0.083660393953323364,0.052817024290561676,-0.076175972819328308,0.032568149268627167,0.11551470309495926,-0.21176823973655701,0.03608490526676178,0.052751719951629639,-0.013608911074697971,-0.019065471366047859,-0.062300782650709152,0.10031872242689133,0.029054943472146988,-0.079595498740673065,-0.13196569681167603,0.16016072034835815,-0.19599846005439758,-0.057985737919807434,0.13365788757801056,-0.081200003623962402,-0.21556137502193451,-0.3069595992565155,0.060510311275720596,0.37535873055458069,0.18024654686450958,-0.16034504771232605,0.0055944351479411125,-0.13363237679004669,-0.15227115154266357,-0.0033031050115823746,0.025122497230768204,-0.029280614107847214,-0.051812801510095596,-0.054633960127830505,0.078675776720046997,0.1855931282043457,-0.076550029218196869,0.011879170313477516,0.23754289746284485,0.040871776640415192,0.032937385141849518,-0.012732945382595062,0.016931861639022827,-0.12735790014266968,-0.047677129507064819,-0.065014094114303589,0.015450797975063324,0.024056538939476013,-0.14936418831348419,0.045231286436319351,0.098384559154510498,-0.1694265604019165,0.20572726428508759,0.00082003942225128412,-0.10003112256526947,-0.017553634941577911,-0.052612923085689545,-0.022868134081363678,0.046042013913393021,0.20191875100135803,-0.30670294165611267,0.23952400684356689,0.15229178965091705,-0.012157037854194641,0.086292140185832977,-0.012023206800222397,0.080841325223445892,-0.064344808459281921,-0.0086088553071022034,-0.1787186861038208,-0.18235716223716736,-0.053635507822036743,-0.031238675117492676,-0.030719578266143799,-0.0042224004864692688
26,-0.099092632532119751,0.1529117077589035,-0.016725437715649605,-0.061424903571605682,0.036339398473501205,-0.05261090025305748,-0.029415993019938469,-0.12443474680185318,0.18274042010307312,-0.11410151422023773,0.15556704998016357,-0.063261240720748901,-0.24612545967102051,-0.11537447571754456,-0.031258359551429749,0.092028439044952393,-0.17481933534145355,-0.14922678470611572,-0.115876704454422,-0.10033203661441803,0.045181203633546829,0.03323034942150116,-0.052427381277084351,0.072398215532302856,-0.085009485483169556,-0.31913852691650391,-0.08783237636089325,-0.14806011319160461,-0.042285829782485962,-0.10665722191333771,0.060183744877576828,0.023817121982574463,-0.16117492318153381,-0.051262453198432922,-0.043286029249429703,-0.024735808372497559,0.02637842670083046,0.094598837196826935,0.14712586998939514,-0.02087884396314621,-0.1558876633644104,-0.0077705755829811096,0.093282349407672882,0.26310455799102783,0.21827363967895508,0.095370113849639893,-0.055207312107086182,-0.0024743266403675079,0.10697872936725616,-0.23795734345912933,-0.018380705267190933,0.15609602630138397,0.14637142419815063,0.03842548280954361,0.15013888478279114,-0.14039710164070129,-0.047047268599271774,0.063709832727909088,-0.20620214939117432,0.089775070548057556,-0.0015406608581542969,-0.073929883539676666,-0.048187389969825745,0.019068200141191483,0.19354294240474701,0.067835785448551178,-0.12100866436958313,-0.069541759788990021,0.17531107366085052,-0.24073237180709839,-0.0032906047999858856,0.087236590683460236,-0.047113940119743347,-0.19173169136047363,-0.25415074825286865,0.022050518542528152,0.37428784370422363,0.14899204671382904,-0.13180696964263916,0.048345997929573059,-0.057711109519004822,-0.046623870730400085,0.056452304124832153,-0.025977114215493202,-0.13873657584190369,-0.0029263775795698166,-0.065467223525047302,0.024005291983485222,0.15113203227519989,0.064127229154109955,-0.026886943727731705,0.20334579050540924,-0.073674917221069336,0.0050246412865817547,0.019701592624187469,0.0057183057069778442,-0.083889320492744446,-0.060030080378055573,-0.11915549635887146,-0.0037733465433120728,0.0079610198736190796,-0.10547256469726562,-0.017488107085227966,0.048898357897996902,-0.1221100240945816,0.10409070551395416,-0.0037531238049268723,-0.0097220391035079956,-0.10330897569656372,0.12613967061042786,-0.10107250511646271,-0.01051238551735878,0.17952309548854828,-0.21380780637264252,0.18377813696861267,0.13678957521915436,-0.060747012495994568,0.11215140670537949,0.010082419961690903,0.045064382255077362,-0.040567614138126373,-0.04963834211230278,-0.11508172005414963,-0.13630706071853638,0.056193210184574127,-0.051556743681430817,0.11339645087718964,-0.020726438611745834
39,-0.033293217420578003,-0.00035688281059265137,0.014449174515902996,-0.071898192167282104,-0.1245456337928772,-0.0030613243579864502,-0.029581259936094284,-0.065703146159648895,0.17968897521495819,-0.14158342778682709,0.074678920209407806,0.0071476176381111145,-0.22061555087566376,0.02616768516600132,-0.045121535658836365,0.16616958379745483,-0.15942834317684174,-0.24430479109287262,-0.15360715985298157,-0.14639155566692352,-0.034536752849817276,0.086894676089286804,0.012317150831222534,0.064948230981826782,-0.14683416485786438,-0.22308516502380371,-0.042112827301025391,-0.12946401536464691,0.029823489487171173,-0.11696350574493408,0.040185227990150452,0.12168511003255844,-0.13691595196723938,0.014926079660654068,0.055918648838996887,0.085200868546962738,-0.0027422532439231873,-0.12505494058132172,0.23982173204421997,-0.014028150588274002,-0.2926216721534729,-0.0094572752714157104,0.10419763624668121,0.26344245672225952,0.28208315372467041,0.046336360275745392,0.0067655965685844421,0.01052798330783844,0.16197299957275391,-0.37726661562919617,0.026276882737874985,0.11975094676017761,0.017670467495918274,0.053572230041027069,0.058366667479276657,-0.24070267379283905,0.036203518509864807,0.13379871845245361,-0.14856474101543427,0.065754912793636322,0.033945672214031219,-0.2052270770072937,0.074293941259384155,0.041994970291852951,0.27511587738990784,0.045086339116096497,-0.10587405413389206,-0.13280209898948669,0.22822248935699463,-0.26864233613014221,-0.045955624431371689,0.15099143981933594,-0.090842381119728088,-0.12823590636253357,-0.2698497474193573,-0.036572027951478958,0.409221351146698,0.1386571079492569,-0.046860691159963608,0.1274208277463913,-0.074320331215858459,0.05602642148733139,0.027825139462947845,0.12186995893716812,-0.037625104188919067,-0.050786137580871582,-0.14584909379482269,-0.049932334572076797,0.35002762079238892,-0.016433455049991608,-0.041757281869649887,0.25147706270217896,0.013366074301302433,-0.059082861989736557,0.033277817070484161,0.074311107397079468,-0.071105636656284332,-0.069788835942745209,-0.077162906527519226,0.005859673023223877,0.0060822218656539917,-0.04326513409614563,0.00011249631643295288,0.13365954160690308,-0.17834310233592987,0.10369216650724411,-0.12983489036560059,0.0056976526975631714,-0.063748374581336975,-0.0075581669807434082,-0.022669039666652679,-0.032727252691984177,0.18228888511657715,-0.2782289981842041,0.1339944452047348,0.20630998909473419,0.027996867895126343,0.15442261099815369,0.047025371342897415,0.066207796335220337,0.011999651789665222,-0.06527864933013916,-0.18989560008049011,-0.11373599618673325,0.031023025512695312,-0.023557994514703751,0.046915538609027863,0.12048739194869995
17,-0.12548612058162689,0.047989189624786377,0.053807936608791351,-0.027880720794200897,-0.046532828360795975,0.022410567849874496,-0.045657336711883545,-0.026675105094909668,0.17336438596248627,-0.099312826991081238,0.22550931572914124,-0.00033952668309211731,-0.19436818361282349,0.004125397652387619,-0.046161651611328125,0.13258136808872223,-0.21801713109016418,-0.12208180129528046,-0.0082355961203575134,-0.063587859272956848,-0.015003756619989872,0.004427202045917511,-0.047590862959623337,0.059722721576690674,-0.1395697295665741,-0.29547873139381409,-0.083917893469333649,-0.14935441315174103,-0.0008722059428691864,-0.097431525588035583,0.0020074024796485901,0.048139393329620361,-0.13744299113750458,-0.018984511494636536,0.056960530579090118,0.066526934504508972,-0.023805571720004082,0.0081686452031135559,0.20892505347728729,0.043060597032308578,-0.11019757390022278,-0.0028330236673355103,0.11305119097232819,0.25909513235092163,0.10561154037714005,0.13671170175075531,-0.035511218011379242,-0.062921866774559021,0.13408327102661133,-0.23784433305263519,0.054255291819572449,0.13119052350521088,0.14211463928222656,0.11822143942117691,0.073652990162372589,-0.20616145431995392,0.076724246144294739,0.07074052095413208,-0.20986829698085785,0.14080119132995605,-0.010222901590168476,-0.07514992356300354,0.055316664278507233,0.053131148219108582,0.26312291622161865,0.083030126988887787,-0.09241187572479248,-0.1229468509554863,0.15962018072605133,-0.15256078541278839,-0.09094693511724472,0.083444014191627502,-0.061647705733776093,-0.20583118498325348,-0.27567237615585327,0.024094481021165848,0.36143296957015991,0.17601756751537323,-0.1228538304567337,0.056616194546222687,-0.043433692306280136,-0.12720794975757599,0.036601614207029343,0.092938162386417389,-0.13573217391967773,-0.019759966060519218,-0.060370292514562607,-0.031466811895370483,0.23017670214176178,0.072495810687541962,-0.027714407071471214,0.20050859451293945,-0.0249484833329916,0.067778788506984711,0.017923712730407715,-0.007574915885925293,-0.10458873957395554,-0.030520044267177582,-0.12642937898635864,-0.085531875491142273,-0.031179584562778473,-0.051660597324371338,0.0028065741062164307,0.096543192863464355,-0.24527320265769958,0.093276634812355042,-0.032723080366849899,-0.070977136492729187,-0.079801343381404877,0.11105716973543167,-0.13507199287414551,0.0089981211349368095,0.1625901460647583,-0.30632111430168152,0.22256405651569366,0.1936940997838974,0.10671805590391159,0.13658420741558075,0.11008682101964951,-0.012654267251491547,0.012713883072137833,-0.048307478427886963,-0.14201521873474121,-0.077926620841026306,0.044981755316257477,-0.068496108055114746,0.090350650250911713,0.052611537277698517
